"98","11----","O",,"G",5552,"G",43127,"G",189359,269,"C","S",0,"H",1500,"G",7442,78,"E","S",0,"H",4445,"H",21899,64,,"H",723,"G",6356,"G",32185,56,,"H",1262,"H",9059,"H",38894,43,,"G",965,"G",7639,"G",31884,14,,"G",2024,"G",14128,"G",57055,14,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","-",,"G",53003,"G",443348,"G",1861875,8982,,"G",10056,"G",65310,"G",305138,5555,,"G",13678,"G",106150,"G",438151,2048,,"G",12766,"G",110085,"G",448753,975,,"G",9546,"G",90625,"G",373073,332,,"G",3580,"G",37123,"G",151733,53,,"G",1858,"G",16484,"G",69571,15,"G","D",0,"D",0,"D",0,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","C",,"G",17579,"G",180099,"G",729403,2043,,"G",1926,"G",16895,"G",76211,1019,,"G",3472,"G",33005,"G",131262,509,,"G",4675,"G",46881,"G",179568,355,,"G",3512,"G",38984,"G",151856,121,,"G",1892,"G",20335,"G",84789,28,,"G",1175,"G",10558,"G",44945,9,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","Z",,"G",21928,"G",175226,"G",758858,3468,,"H",3557,"G",23390,"G",118371,1938,,"G",6325,"G",47793,"G",202633,940,,"G",5422,"G",45062,"G",191733,412,,"G",4541,"G",40083,"G",171453,157,,"H",1058,"H",11387,"H",45894,15,,"G",433,"G",3381,"G",14090,4,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","S",,"G",8623,"G",51979,"G",217216,2492,,"G",3360,"G",17196,"G",75451,1920,,"G",2709,"G",17044,"G",70206,416,,"G",1583,"G",9870,"G",42098,126,,"G",696,"G",4616,"G",20593,27,"C","D",0,"D",0,"D",0,2,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","P",,"G",4785,"G",35413,"G",153372,969,,"H",1198,"G",7746,"G",34664,670,,"G",1172,"G",8308,"G",34050,183,,"G",1086,"G",8272,"G",35354,82,,"G",724,"H",6394,"H",26586,25,,"H",489,"G",3556,"G",17277,8,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","N","B","S",0,"H",258,"H",1472,6,,"G",12,"H",39,"H",230,5,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113///","O","B","D",0,"D",0,"D",0,4,"A","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","-",,"G",2141,"G",25484,"G",96170,371,,"H",427,"G",3964,"G",17342,264,,"G",375,"G",3881,"G",14649,58,,"G",345,"G",3671,"G",14278,26,,"H",531,"S",0,"H",24405,18,,"H",345,"H",5033,"H",16968,4,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","C",,"H",637,"H",9952,"H",35158,71,,"H",71,"G",974,"G",4193,43,,"G",90,"G",1174,"G",3402,14,"B","D",0,"D",0,"D",0,6,,"G",201,"H",2723,"H",10343,6,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","Z",,"G",835,"G",9454,"G",40351,152,,"G",165,"G",1508,"G",7321,104,,"G",186,"G",2027,"G",8326,28,,"G",160,"G",1651,"G",6942,12,"C","D",0,"D",0,"D",0,6,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","S",,"H",290,"H",2357,"H",5828,49,,"H",56,"G",280,"G",1142,37,,"H",34,"G",186,"G",817,5,,"H",62,"H",389,"H",1651,4,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","P",,"H",303,"G",3118,"G",12015,95,"C","S",0,"H",1147,"H",4453,78,,"H",65,"G",494,"G",2104,11,,"H",56,"H",658,"H",2548,4,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","N","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1131//","O","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","-",,"G",2141,"G",25484,"G",96170,371,,"H",427,"G",3964,"G",17342,264,,"G",375,"G",3881,"G",14649,58,,"G",345,"G",3671,"G",14278,26,,"H",531,"S",0,"H",24405,18,,"H",345,"H",5033,"H",16968,4,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","C",,"H",637,"H",9952,"H",35158,71,,"H",71,"G",974,"G",4193,43,,"G",90,"G",1174,"G",3402,14,"B","D",0,"D",0,"D",0,6,,"G",201,"H",2723,"H",10343,6,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","Z",,"G",835,"G",9454,"G",40351,152,,"G",165,"G",1508,"G",7321,104,,"G",186,"G",2027,"G",8326,28,,"G",160,"G",1651,"G",6942,12,"C","D",0,"D",0,"D",0,6,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","S",,"H",290,"H",2357,"H",5828,49,,"H",56,"G",280,"G",1142,37,,"H",34,"G",186,"G",817,5,,"H",62,"H",389,"H",1651,4,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","P",,"H",303,"G",3118,"G",12015,95,"C","S",0,"H",1147,"H",4453,78,,"H",65,"G",494,"G",2104,11,,"H",56,"H",658,"H",2548,4,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","N","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11311/","O","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","-",,"G",2141,"G",25484,"G",96170,371,,"H",427,"G",3964,"G",17342,264,,"G",375,"G",3881,"G",14649,58,,"G",345,"G",3671,"G",14278,26,,"H",531,"S",0,"H",24405,18,,"H",345,"H",5033,"H",16968,4,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","C",,"H",637,"H",9952,"H",35158,71,,"H",71,"G",974,"G",4193,43,,"G",90,"G",1174,"G",3402,14,"B","D",0,"D",0,"D",0,6,,"G",201,"H",2723,"H",10343,6,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","Z",,"G",835,"G",9454,"G",40351,152,,"G",165,"G",1508,"G",7321,104,,"G",186,"G",2027,"G",8326,28,,"G",160,"G",1651,"G",6942,12,"C","D",0,"D",0,"D",0,6,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","S",,"H",290,"H",2357,"H",5828,49,,"H",56,"G",280,"G",1142,37,,"H",34,"G",186,"G",817,5,,"H",62,"H",389,"H",1651,4,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","P",,"H",303,"G",3118,"G",12015,95,"C","S",0,"H",1147,"H",4453,78,,"H",65,"G",494,"G",2104,11,,"H",56,"H",658,"H",2548,4,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","N","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113110","O","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1132//","-",,"G",1566,"H",11734,"G",45862,176,,"H",154,"G",1012,"G",6717,109,,"H",218,"H",2493,"H",10154,30,,"H",306,"S",0,"H",12738,23,,"G",218,"H",865,"G",4645,8,,"H",224,"H",2258,"G",7673,4,"C","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1132//","C","F","S",0,"S",0,"H",19534,44,"B","S",0,"H",250,"H",1271,15,"C","S",0,"S",0,"H",7198,15,"C","D",0,"D",0,"D",0,12,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1132//","Z",,"H",717,"G",4735,"G",19746,58,,"G",53,"H",498,"G",3508,36,,"H",55,"H",280,"H",1507,9,,"H",61,"H",404,"H",1771,5,,"H",134,"S",0,"H",2770,4,,"G",167,"H",2056,"G",7041,3,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1132//","S",,"G",154,"G",548,"G",2862,43,,"H",44,"G",155,"G",1203,35,"A","D",0,"D",0,"D",0,2,,"H",53,"H",211,"H",804,4,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1132//","P",,"H",160,"H",842,"H",3697,30,"B","S",0,"G",104,"G",712,22,"B","S",0,"H",328,"H",1173,4,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1132//","N","A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11321/","-",,"G",1566,"H",11734,"G",45862,176,,"H",154,"G",1012,"G",6717,109,,"H",218,"H",2493,"H",10154,30,,"H",306,"S",0,"H",12738,23,,"G",218,"H",865,"G",4645,8,,"H",224,"H",2258,"G",7673,4,"C","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11321/","C","F","S",0,"S",0,"H",19534,44,"B","S",0,"H",250,"H",1271,15,"C","S",0,"S",0,"H",7198,15,"C","D",0,"D",0,"D",0,12,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11321/","Z",,"H",717,"G",4735,"G",19746,58,,"G",53,"H",498,"G",3508,36,,"H",55,"H",280,"H",1507,9,,"H",61,"H",404,"H",1771,5,,"H",134,"S",0,"H",2770,4,,"G",167,"H",2056,"G",7041,3,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11321/","S",,"G",154,"G",548,"G",2862,43,,"H",44,"G",155,"G",1203,35,"A","D",0,"D",0,"D",0,2,,"H",53,"H",211,"H",804,4,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11321/","P",,"H",160,"H",842,"H",3697,30,"B","S",0,"G",104,"G",712,22,"B","S",0,"H",328,"H",1173,4,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","11321/","N","A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113210","-",,"G",1566,"H",11734,"G",45862,176,,"H",154,"G",1012,"G",6717,109,,"H",218,"H",2493,"H",10154,30,,"H",306,"S",0,"H",12738,23,,"G",218,"H",865,"G",4645,8,,"H",224,"H",2258,"G",7673,4,"C","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113210","C","F","S",0,"S",0,"H",19534,44,"B","S",0,"H",250,"H",1271,15,"C","S",0,"S",0,"H",7198,15,"C","D",0,"D",0,"D",0,12,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113210","Z",,"H",717,"G",4735,"G",19746,58,,"G",53,"H",498,"G",3508,36,,"H",55,"H",280,"H",1507,9,,"H",61,"H",404,"H",1771,5,,"H",134,"S",0,"H",2770,4,,"G",167,"H",2056,"G",7041,3,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113210","S",,"G",154,"G",548,"G",2862,43,,"H",44,"G",155,"G",1203,35,"A","D",0,"D",0,"D",0,2,,"H",53,"H",211,"H",804,4,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113210","P",,"H",160,"H",842,"H",3697,30,"B","S",0,"G",104,"G",712,22,"B","S",0,"H",328,"H",1173,4,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","113210","N","A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","-",,"G",49296,"G",406130,"G",1719843,8435,,"G",9475,"G",60334,"G",281079,5182,,"G",13085,"G",99776,"G",413348,1960,,"G",12115,"G",102650,"G",421737,926,,"G",8797,"G",83662,"G",344023,306,,"G",3011,"G",29832,"G",127092,45,,"H",1541,"H",13165,"H",60257,13,"G","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","C",,"G",16410,"G",164543,"G",674711,1928,,"G",1823,"G",15671,"G",70747,961,,"G",3264,"G",30013,"G",120662,480,,"G",4443,"G",42925,"G",167281,337,,"G",3293,"G",36190,"G",140384,114,,"G",1802,"G",19064,"G",79234,27,,"H",858,"H",7239,"G",35631,7,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","Z",,"G",20376,"G",161037,"G",698761,3258,,"H",3339,"G",21384,"G",107542,1798,,"G",6084,"G",45486,"G",192800,903,,"G",5201,"G",43007,"G",183020,395,,"G",4245,"G",37610,"G",160857,147,,"G",729,"H",6899,"H",28917,10,,"G",433,"G",3381,"G",14090,4,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","S",,"G",8179,"G",49074,"G",208526,2400,,"G",3260,"G",16761,"G",73106,1848,,"G",2663,"G",16791,"G",69113,409,,"G",1468,"G",9270,"G",39643,118,,"G",606,"G",4329,"G",19273,23,"B","D",0,"D",0,"D",0,1,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","P",,"G",4322,"G",31453,"G",137660,844,,"H",1044,"G",6495,"G",29499,570,,"G",1074,"G",7486,"G",30773,168,,"G",1003,"G",7448,"G",31793,76,,"G",653,"G",5533,"G",23509,22,,"G",432,"G",3354,"G",16645,7,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","N","A","D",0,"D",0,"D",0,3,"A","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","1133//","O","A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
